trial_number,state,kernel,gamma,C,mse,rmse,mae
222,COMPLETE,rbf,0.0144216619553055,48.73844907640685,0.06769801036708088,0.2601884132068161,0.18830045598517334
223,COMPLETE,rbf,0.013804409845153917,54.33567749340458,0.06767829216525477,0.2601505182874998,0.18833390868010935
224,COMPLETE,rbf,0.017002275045396177,34.21764932266251,0.0679294457080751,0.2606327794197712,0.1881885356931286
225,COMPLETE,rbf,0.014024733481657689,54.87230458310119,0.06761131652784508,0.2600217616428384,0.1881776660149282
226,COMPLETE,rbf,0.018629257806900987,39.931670875083384,0.06833217616258266,0.2614042389912273,0.18754792838635054
227,COMPLETE,rbf,0.015027979989436615,56.81406628130204,0.06771265187142922,0.26021654803534155,0.18798321269937118
228,COMPLETE,rbf,0.011151396334578236,45.337202826090966,0.06950232160615358,0.263632929669557,0.19022824153667733
229,COMPLETE,linear,0.013364796537063886,60.43853799674445,0.24072115897236498,0.49063342626890494,0.3570712498956995
230,COMPLETE,rbf,0.0006772957972835437,47.01515043027227,0.20290653052760974,0.45045147410970887,0.3310615867653282
231,COMPLETE,rbf,0.014597169108845013,57.14882577150672,0.06757854369777083,0.2599587346056501,0.18803379038278498
232,COMPLETE,rbf,0.016120854208475276,60.76489703014824,0.06836104062310376,0.2614594435531135,0.1879736458005487
233,COMPLETE,rbf,0.013405323712678434,52.23114342997051,0.06784584596945628,0.2604723516411219,0.18862138346409116
234,COMPLETE,rbf,0.020409010391296212,70.25639910136657,0.07282803249890296,0.2698666939414773,0.19148859869391757
235,COMPLETE,rbf,0.011613392794696285,59.12721443468256,0.06812695950719817,0.2610114164307726,0.18908500372731957
236,COMPLETE,rbf,0.015060922570487311,46.711577700203236,0.06763511636017124,0.26006752269395583,0.18812876651416469
237,COMPLETE,rbf,0.014531578874401315,73.03196087346332,0.06818736277296257,0.2611271008014346,0.18808645216352077
238,COMPLETE,rbf,0.013221166569750123,52.389916649419156,0.06787105826821337,0.2605207444105236,0.18868517309572388
239,COMPLETE,rbf,0.01147986770207792,34.73021055513034,0.07040839210736147,0.2653457972295048,0.19083197913268024
240,COMPLETE,rbf,0.014994059581943286,65.49340838459594,0.06809179969118452,0.26094405471515253,0.18796828676732288
241,COMPLETE,rbf,0.01722989260853957,44.42347982260498,0.06802573485204362,0.2608174358666299,0.18772694118371855
242,COMPLETE,rbf,0.01739267528029685,0.014791622375409983,0.7064334740469203,0.8404959690842784,0.6592602222599836
