trial_number,l1_smooth,dropout_rate,lr_max,n_epoch,num_layers,num_resblocks,num_units_layer_0,num_units_layer_1,num_units_layer_2,num_units_layer_3,num_units_layer_4,use_batchnorm,use_dropout,use_resblocks,mae,mse,rmse,state
815,0.10386063903570175,0.6731985330296941,0.006237815711873713,26,2,,256,17.0,,,,True,False,False,0.33741310238838196,0.22179073095321655,0.47094660997390747,COMPLETE
816,0.06244480237364769,0.6976862243321679,0.008409706478930098,269,2,,256,17.0,,,,True,False,False,0.23349006474018097,0.13039545714855194,0.3611031174659729,COMPLETE
817,0.07224429398775101,0.5080535067467152,0.0051971205735467756,284,2,,235,17.0,,,,True,False,False,0.25061771273612976,0.15832844376564026,0.3979050815105438,COMPLETE
818,0.06560125946998596,0.736107020100563,0.007542722357843328,267,2,,183,227.0,,,,True,False,False,0.24355214834213257,0.13720451295375824,0.3704112768173218,COMPLETE
819,0.06901740282773972,0.4973268047726088,0.0036644653658992757,256,2,,226,16.0,,,,True,False,False,0.2524120509624481,0.1436844915151596,0.379057377576828,COMPLETE
820,0.06286406517028809,0.7606038863931147,0.00649163445120056,284,2,,239,16.0,,,,True,False,False,0.2446221262216568,0.12806454300880432,0.3578610420227051,COMPLETE
821,0.06652206182479858,0.5714569057203386,0.008049197349165942,299,2,,212,17.0,,,,True,False,False,0.2456938475370407,0.13716140389442444,0.3703530728816986,COMPLETE
822,0.061260294169187546,0.6550613491812092,0.006714639898520439,300,2,,256,18.0,,,,True,False,False,0.2375902235507965,0.1271030455827713,0.356515109539032,COMPLETE
823,0.06490512937307358,0.7069822440785182,0.008397521872019099,269,2,,226,57.0,,,,True,False,False,0.24335823953151703,0.1360073834657669,0.36879175901412964,COMPLETE
824,0.0761159136891365,0.16541058052702828,0.005336732416985218,248,2,,238,17.0,,,,False,False,False,0.2619337737560272,0.1611516773700714,0.40143701434135437,COMPLETE
825,0.06320951133966446,0.5276815263001464,0.008506483385441148,268,2,,205,17.0,,,,True,False,False,0.23913155496120453,0.13384661078453064,0.3658505380153656,COMPLETE
826,0.06644518673419952,0.683818374688153,0.004377649517238991,283,2,,256,16.0,,,,True,False,False,0.24502691626548767,0.1396506428718567,0.3736986219882965,COMPLETE
827,0.06901711225509644,0.7245671916953162,0.006377906213362854,257,2,,223,18.0,,,,True,False,False,0.24947483837604523,0.1427549123764038,0.3778292238712311,COMPLETE
828,0.1432027965784073,0.5061209423948841,1.6452999942889898e-05,242,4,,108,48.0,64.0,74.0,,True,False,False,0.4175323247909546,0.3052709400653839,0.5525133013725281,COMPLETE
829,0.37114688754081726,0.6637842207826247,0.007388364585098992,282,2,,240,17.0,,,,True,True,False,0.7616709470748901,0.8161783814430237,0.9034258127212524,COMPLETE
830,0.08005007356405258,0.5437007507559687,0.0057128734728314895,300,2,2.0,233,18.0,,,,True,False,True,0.27538013458251953,0.16872966289520264,0.410767138004303,COMPLETE
831,0.06029496714472771,0.7149049054632961,0.009925610401745113,266,2,,214,18.0,,,,True,False,False,0.2338820844888687,0.12585540115833282,0.3547610342502594,COMPLETE
832,0.06502200663089752,0.7032877047622543,0.008369033574175375,234,2,,192,16.0,,,,True,False,False,0.24429750442504883,0.13237962126731873,0.36384013295173645,COMPLETE
833,0.06219818443059921,0.4884209249889593,0.009996989546987734,253,2,,243,19.0,,,,True,False,False,0.23709560930728912,0.1297801434993744,0.3602501451969147,COMPLETE
834,0.06441760063171387,0.3820605031276045,0.006955802287499994,282,2,,225,18.0,,,,True,False,False,0.23742812871932983,0.13945508003234863,0.373436838388443,COMPLETE
835,0.0680769607424736,0.21236448253990112,0.004846569573069565,267,2,,169,17.0,,,,True,False,False,0.24858307838439941,0.14840692281723022,0.3852361738681793,COMPLETE
836,0.06196243315935135,0.5198452810597335,0.008428276089510566,300,2,,242,19.0,,,,True,False,False,0.2371612787246704,0.12868179380893707,0.35872241854667664,COMPLETE
837,0.06988105922937393,0.6864408610497961,0.006215099414372537,246,2,,256,20.0,,,,True,False,False,0.2487068772315979,0.14650963246822357,0.3827657997608185,COMPLETE
838,0.0637199804186821,0.5028729707430122,0.007352362039642789,271,2,,205,16.0,,,,True,False,False,0.24196065962314606,0.13152700662612915,0.3626665472984314,COMPLETE
839,0.3343193233013153,0.7441356264082796,1.3858183865415833e-06,227,2,,227,20.0,,,,True,False,False,0.7052496075630188,0.7679296135902405,0.8763158917427063,COMPLETE
840,0.06346528232097626,0.6748250695984862,0.005510324148085588,282,2,,218,21.0,,,,True,False,False,0.24209722876548767,0.1325058788061142,0.36401358246803284,COMPLETE
841,0.06406345963478088,0.2750206553045117,0.008431188447733303,258,2,,237,17.0,,,,True,False,False,0.24104847013950348,0.1363423615694046,0.3692456781864166,COMPLETE
842,0.06600355356931686,0.7013568451372885,0.0071550317306538404,281,2,,256,19.0,,,,True,False,False,0.24912603199481964,0.13905315101146698,0.37289831042289734,COMPLETE
843,0.08170536160469055,0.4133084328384195,0.0006869689176225492,300,2,,231,18.0,,,,True,False,False,0.2765599489212036,0.175566166639328,0.4190061688423157,COMPLETE
844,0.08464252948760986,0.7274319550794013,0.008764980322520379,241,2,,65,22.0,,,,False,False,False,0.27703383564949036,0.18923254311084747,0.435008704662323,COMPLETE
845,0.0802643820643425,0.49809737378898256,0.006325741603710902,258,2,,58,20.0,,,,True,False,False,0.2725802958011627,0.1714954376220703,0.414120078086853,COMPLETE
846,0.0633823499083519,0.6446754293145702,0.007465515108028433,270,2,,198,18.0,,,,True,False,False,0.2373391091823578,0.13288003206253052,0.3645271062850952,COMPLETE
847,0.07071288675069809,0.5569803600348818,0.004677416120262607,163,2,,213,21.0,,,,True,False,False,0.26480749249458313,0.1483210325241089,0.38512468338012695,COMPLETE
848,0.3895949721336365,0.7159807357399229,0.005643960202677634,229,2,,243,17.0,,,,True,True,False,0.783722460269928,0.8641661405563354,0.9296053051948547,COMPLETE
849,0.38917484879493713,0.43166620606773665,2.4411673058983224e-06,284,2,,225,19.0,,,,True,False,False,0.7411399483680725,0.9398050308227539,0.9694353938102722,COMPLETE
850,0.09905511885881424,0.48316847587282225,0.0033877743128798627,300,2,4.0,245,16.0,,,,True,False,True,0.3083444833755493,0.20662520825862885,0.45456045866012573,COMPLETE
851,0.06465913355350494,0.5911079080713871,0.009940809757907666,251,2,,233,21.0,,,,True,False,False,0.2390517145395279,0.1361604481935501,0.3689992427825928,COMPLETE
852,0.06364686787128448,0.7775590532203798,0.007627085176756997,267,2,,211,93.0,,,,True,False,False,0.23965463042259216,0.13200928270816803,0.3633308410644531,COMPLETE
853,0.06876859068870544,0.6932736544021391,0.008693573226308402,242,3,,256,17.0,109.0,,,True,False,False,0.2544593811035156,0.14334887266159058,0.3786144256591797,COMPLETE
854,0.06847789138555527,0.14394327773451676,0.006252584413052506,206,2,,224,22.0,,,,True,False,False,0.25100523233413696,0.1450241357088089,0.3808203637599945,COMPLETE
855,0.06262840330600739,0.5181330697428458,0.006918644469355611,280,2,,239,19.0,,,,True,False,False,0.23881198465824127,0.13113415241241455,0.3621244728565216,COMPLETE
856,0.06390780955553055,0.4518346353936749,0.008640731898678132,267,2,,203,20.0,,,,True,False,False,0.24363939464092255,0.13740591704845428,0.37068304419517517,COMPLETE
857,0.06510584056377411,0.7415654116725835,0.00507725783510323,224,2,,244,18.0,,,,True,False,False,0.24084194004535675,0.13697820901870728,0.37010565400123596,COMPLETE
858,0.07098454236984253,0.531148192050723,0.004048748908469879,253,2,,217,23.0,,,,True,False,False,0.25074249505996704,0.15714238584041595,0.39641186594963074,COMPLETE
859,0.0706474706530571,0.6653111091083651,0.0020446057565224472,281,2,,231,20.0,,,,True,False,False,0.2552010715007782,0.1499183624982834,0.3871929347515106,COMPLETE
860,0.07138152420520782,0.7106094658818787,0.007485027440912827,300,2,,70,21.0,,,,True,False,False,0.25478479266166687,0.15289971232414246,0.3910238742828369,COMPLETE
861,0.06705711036920547,0.46959444022283375,0.006181303968057419,239,2,,256,17.0,,,,True,False,False,0.25296634435653687,0.13771094381809235,0.3710942566394806,COMPLETE
862,0.06428959220647812,0.4972705448479656,0.008702640283922595,265,2,,190,52.0,,,,True,False,False,0.24317388236522675,0.13590827584266663,0.3686574101448059,COMPLETE
863,0.10418737679719925,0.6794024009863638,0.00014723183607016132,280,2,,154,19.0,,,,False,False,False,0.3378314673900604,0.2248498797416687,0.4741833806037903,COMPLETE
864,0.06065993383526802,0.7252625550412786,0.009996468976528193,254,2,,234,18.0,,,,True,False,False,0.2344033420085907,0.12678201496601105,0.3560646176338196,COMPLETE
865,0.06270861625671387,0.31107991289837755,0.007163332176286926,283,2,,220,22.0,,,,True,False,False,0.23876208066940308,0.13207411766052246,0.3634200394153595,COMPLETE
866,0.06561516225337982,0.6107442481857428,0.005463931557710823,215,2,,243,16.0,,,,True,False,False,0.24375678598880768,0.13737709820270538,0.37064415216445923,COMPLETE
867,0.3512760102748871,0.6882071480532216,0.009991207909611197,266,2,3.0,210,33.0,,,,True,True,True,0.7255303263664246,0.7729189991950989,0.8791581392288208,COMPLETE
868,0.06670691072940826,0.48857264584173876,0.007511915848812801,300,2,,243,20.0,,,,True,False,False,0.24837838113307953,0.14266656339168549,0.3777122497558594,COMPLETE
869,0.06646864116191864,0.19238516278568948,0.0064401888850091115,237,2,,222,18.0,,,,True,False,False,0.24788948893547058,0.13914665579795837,0.37302371859550476,COMPLETE
870,0.06322815269231796,0.4400065219686733,0.008397858590486923,254,2,,231,23.0,,,,True,False,False,0.24181018769741058,0.13027505576610565,0.36093634366989136,COMPLETE
871,0.06766410917043686,0.7544694076742243,0.0044943894856287765,282,2,,256,21.0,,,,True,False,False,0.24475452303886414,0.14494960010051727,0.3807224929332733,COMPLETE
872,0.07941202819347382,0.47330100563046196,0.008523575380104655,186,1,,203,,,,,True,False,False,0.2711760103702545,0.171333447098732,0.4139244556427002,COMPLETE
873,0.06389526277780533,0.5101111284068373,0.0063166937591332545,267,2,,242,19.0,,,,True,False,False,0.2442466765642166,0.1325719803571701,0.36410433053970337,COMPLETE
874,0.05998148396611214,0.6975575933982042,0.00746679089272427,240,2,,225,16.0,,,,True,False,False,0.2326834797859192,0.12572889029979706,0.35458269715309143,COMPLETE
875,0.09590644389390945,0.5444866216864581,0.00042924949730283,274,2,,234,17.0,,,,True,False,False,0.3070555031299591,0.20925872027873993,0.4574480354785919,COMPLETE
876,0.05959135293960571,0.6553464554589751,0.009973300341159182,284,2,,215,18.0,,,,True,False,False,0.23476402461528778,0.1257258653640747,0.35457843542099,COMPLETE
877,0.06200837716460228,0.6497535056766791,0.0087209883810311,223,2,,176,18.0,,,,True,False,False,0.24393442273139954,0.12765058875083923,0.35728222131729126,COMPLETE
878,0.061360958963632584,0.6324896105678882,0.009761402225713716,252,2,,194,17.0,,,,True,False,False,0.23589111864566803,0.13038237392902374,0.3610849678516388,COMPLETE
879,0.06538869440555573,0.6576928032273351,0.008392997400293593,240,2,,182,18.0,,,,True,False,False,0.250862717628479,0.13371464610099792,0.3656701147556305,COMPLETE
880,0.06118013709783554,0.6655816311226308,0.00704619018709967,255,2,,197,207.0,,,,True,False,False,0.2350483387708664,0.1265694499015808,0.35576602816581726,COMPLETE
881,0.07191745191812515,0.6412612349199496,0.009985957914756573,267,2,,211,19.0,,,,False,False,False,0.26018017530441284,0.15300466120243073,0.3911581039428711,COMPLETE
882,0.061880890280008316,0.6331563707060157,0.00527763729395472,284,2,,213,16.0,,,,True,False,False,0.23681043088436127,0.12695200741291046,0.35630321502685547,COMPLETE
883,0.06369088590145111,0.6672840623317702,0.00993301962722294,233,2,,205,17.0,,,,True,False,False,0.24118831753730774,0.13145606219768524,0.3625687062740326,COMPLETE
884,0.0650552287697792,0.6482604123543287,0.007436152086377942,253,2,,190,18.0,,,,True,False,False,0.24519076943397522,0.13574707508087158,0.368438720703125,COMPLETE
885,0.07049112021923065,0.6204742265838502,0.006647425567242556,283,3,,218,19.0,122.0,,,True,False,False,0.24702556431293488,0.14856573939323425,0.38544225692749023,COMPLETE
886,0.3618749976158142,0.6532615470187345,0.005981340027123093,267,2,,219,17.0,,,,True,True,False,0.7537196278572083,0.7914809584617615,0.8896521925926208,COMPLETE
887,0.07186992466449738,0.6769242174714446,0.00832790530194513,209,2,1.0,204,19.0,,,,True,False,True,0.2580617666244507,0.148085817694664,0.3848191797733307,COMPLETE
888,0.06308373808860779,0.6742048019471039,0.007595644692253798,300,2,,227,100.0,,,,True,False,False,0.2368897646665573,0.13265137374401093,0.36421337723731995,COMPLETE
889,0.13363729417324066,0.6838418063444219,0.009921357724231444,11,2,,244,16.0,,,,True,False,False,0.406467080116272,0.27904146909713745,0.5282437205314636,COMPLETE
890,0.06619843095541,0.6975728056992886,0.005752646156432471,226,2,,256,17.0,,,,True,False,False,0.24678505957126617,0.13807183504104614,0.37158018350601196,COMPLETE
891,0.061301153153181076,0.7075129690877798,0.008387598748595274,247,2,,213,20.0,,,,True,False,False,0.23308148980140686,0.129944309592247,0.36047789454460144,COMPLETE
892,0.063287153840065,0.6634128235810088,0.004826118975866205,270,2,,231,18.0,,,,True,False,False,0.23923979699611664,0.13516521453857422,0.3676482141017914,COMPLETE
893,0.0643395334482193,0.6704236533184705,0.00678591752476454,285,2,,243,18.0,,,,True,False,False,0.2405605912208557,0.13368527591228485,0.3656299412250519,COMPLETE
894,0.062019020318984985,0.7338869908795901,0.009961421669240097,255,2,,199,19.0,,,,True,False,False,0.23645281791687012,0.13071027398109436,0.36153873801231384,COMPLETE
895,0.06329398602247238,0.713643707751173,0.007630602577123118,268,2,,221,20.0,,,,True,False,False,0.23700788617134094,0.13458901643753052,0.36686375737190247,COMPLETE
896,0.09635002166032791,0.684265495635043,0.003936978800707044,42,2,,22,65.0,,,,True,False,False,0.31884533166885376,0.21018411219120026,0.45845839381217957,COMPLETE
897,0.06647385656833649,0.5152381054405556,0.005392090710684823,300,2,,144,17.0,,,,True,False,False,0.2498476356267929,0.13839267194271088,0.37201163172721863,COMPLETE
898,0.06612448394298553,0.6377294705648476,0.006462062612175579,237,2,,231,16.0,,,,True,False,False,0.24505621194839478,0.14152675867080688,0.37620043754577637,COMPLETE
899,0.05612300708889961,0.6975627761158435,0.008459423088733459,282,2,,256,19.0,,,,True,False,False,0.23036737740039825,0.11523401737213135,0.3394613265991211,COMPLETE
900,0.059748563915491104,0.7239593684673589,0.008351461058958051,300,2,,256,18.0,,,,True,False,False,0.23223112523555756,0.1233372837305069,0.3511940836906433,COMPLETE
901,0.06801547110080719,0.7356703437279648,0.008512023332943186,285,1,,255,,,,,True,False,False,0.2503522038459778,0.14301779866218567,0.3781769573688507,COMPLETE
902,0.060410551726818085,0.7378547163346768,0.009989582122555248,283,2,,245,18.0,,,,True,False,False,0.23532062768936157,0.1253949999809265,0.35411158204078674,COMPLETE
903,0.07162219285964966,0.7536818640659201,0.006788652414058492,300,2,,256,17.0,,,,False,False,False,0.2553942799568176,0.15091462433338165,0.3884773254394531,COMPLETE
904,0.06395169347524643,0.7220062297113621,0.005839851288313301,300,2,,246,18.0,,,,True,False,False,0.23950716853141785,0.13302016258239746,0.36471930146217346,COMPLETE
905,0.06580779701471329,0.7205277550674046,0.007549249750805572,283,2,,244,16.0,,,,True,False,False,0.24642428755760193,0.13655872642993927,0.3695385158061981,COMPLETE
906,0.5895714163780212,0.7672956349989717,3.3205392561883415e-06,281,2,5.0,243,17.0,,,,True,True,True,0.9864922761917114,1.504621982574463,1.2266303300857544,COMPLETE
907,0.06297212094068527,0.7052190909083329,0.008471808782544653,284,2,,255,18.0,,,,True,False,False,0.24353691935539246,0.13083425164222717,0.36171016097068787,COMPLETE
908,0.06715128570795059,0.7245534331716823,0.005024602814905251,300,2,,255,19.0,,,,True,False,False,0.24144688248634338,0.1420106589794159,0.3768429756164551,COMPLETE
909,0.09048378467559814,0.7468524111141873,0.006579012281210023,271,2,,29,17.0,,,,True,False,False,0.29727524518966675,0.1952035129070282,0.4418184161186218,COMPLETE
910,0.0651085376739502,0.7118451477114845,0.0030024875168713308,300,2,,238,16.0,,,,True,False,False,0.24460555613040924,0.1382512003183365,0.37182146310806274,COMPLETE
911,0.06162461265921593,0.7321941532226788,0.007629527787296842,279,2,,235,18.0,,,,True,False,False,0.23508727550506592,0.1292310655117035,0.3594872057437897,COMPLETE
912,0.06040089949965477,0.6923010901462994,0.008483396275912969,269,2,,255,19.0,,,,True,False,False,0.23379647731781006,0.1286788433790207,0.3587183356285095,COMPLETE
913,0.10107425600290298,0.7030302217328255,0.005901101951817315,31,2,,242,17.0,,,,True,False,False,0.33027029037475586,0.21853221952915192,0.4674742817878723,COMPLETE
914,0.06581217795610428,0.7208617592292055,0.007070809141963198,285,2,,232,111.0,,,,True,False,False,0.24554789066314697,0.13924910128116608,0.3731609582901001,COMPLETE
915,0.05942906439304352,0.743580740862106,0.009952841474677957,267,2,,239,18.0,,,,True,False,False,0.23595622181892395,0.12217603623867035,0.3495368957519531,COMPLETE
916,0.0641138106584549,0.7403839381147838,0.009844298322842305,261,2,,220,20.0,,,,True,False,False,0.23841319978237152,0.13329964876174927,0.36510220170021057,COMPLETE
917,0.06336934119462967,0.7498074297763011,0.008668374150382232,267,2,,229,20.0,,,,True,False,False,0.24025242030620575,0.13391174376010895,0.36593949794769287,COMPLETE
918,0.06454727053642273,0.7823771174124181,0.008814682688465065,258,2,,235,16.0,,,,True,False,False,0.24892814457416534,0.13237982988357544,0.36384037137031555,COMPLETE
919,0.09511609375476837,0.6578054459508222,0.00021408709558474792,268,2,,211,19.0,,,,True,False,False,0.3123200237751007,0.21298927068710327,0.4615075886249542,COMPLETE
920,0.07087995111942291,0.7595743202784722,0.009809499602626736,116,2,,223,17.0,,,,True,False,False,0.2555079460144043,0.1478239744901657,0.3844788372516632,COMPLETE
921,0.1032843142747879,0.7471963801483705,0.0071080539913268275,23,2,,242,18.0,,,,True,False,False,0.3423188626766205,0.2178219109773636,0.46671393513679504,COMPLETE
922,0.08049716055393219,0.7688858313491896,0.0043757421310212,253,2,,87,19.0,,,,False,False,False,0.27661243081092834,0.1757124662399292,0.4191807210445404,COMPLETE
923,0.08844619244337082,0.6857573934711334,0.009899654477686525,74,2,,230,17.0,,,,True,False,False,0.2895117998123169,0.19031205773353577,0.43624770641326904,COMPLETE
924,0.06483360379934311,0.6988170525785138,0.007342944762562204,270,2,,207,20.0,,,,True,False,False,0.24997523427009583,0.136294886469841,0.369181364774704,COMPLETE
925,0.3671434223651886,0.73748425131619,0.009994156399622397,281,2,3.0,240,18.0,,,,True,True,True,0.7562968730926514,0.8085045218467712,0.8991687297821045,COMPLETE
926,0.06553301215171814,0.6505899037437275,0.006133145969763912,256,2,,217,16.0,,,,True,False,False,0.24355407059192657,0.13807246088981628,0.3715810477733612,COMPLETE
927,0.0630229040980339,0.6268616857370863,0.0075711651643192435,283,2,,189,21.0,,,,True,False,False,0.23564694821834564,0.13243357837200165,0.36391422152519226,COMPLETE
928,0.06325151026248932,0.7708718229292336,0.005487804533315335,269,2,,229,35.0,,,,True,False,False,0.2361087054014206,0.13364560902118683,0.36557573080062866,COMPLETE
929,0.062080007046461105,0.7586993840930094,0.008320299426427048,250,2,,244,19.0,,,,True,False,False,0.23519283533096313,0.1314387321472168,0.36254480481147766,COMPLETE
930,0.0741766095161438,0.6716849062994479,0.0016542581699790979,281,4,,256,20.0,40.0,116.0,,True,False,False,0.2623201906681061,0.15676502883434296,0.395935595035553,COMPLETE
931,0.0626157820224762,0.7123640977773772,0.009975200425258332,257,2,,219,18.0,,,,True,False,False,0.24327538907527924,0.13270041346549988,0.36428067088127136,COMPLETE
932,0.06295013427734375,0.6048195622182737,0.006511929903244172,283,2,,232,85.0,,,,True,False,False,0.23941893875598907,0.13308614492416382,0.36480972170829773,COMPLETE
933,0.07738552242517471,0.7318878435585453,0.0011624285508671096,300,2,,200,17.0,,,,True,False,False,0.27178943157196045,0.1629229336977005,0.4036371409893036,COMPLETE
934,0.06336060166358948,0.10271792381731917,0.004763938737501007,266,2,,244,20.0,,,,True,False,False,0.23960678279399872,0.13209319114685059,0.36344626545906067,COMPLETE
935,0.06467828154563904,0.7001873099989647,0.007493810045427288,300,2,,209,16.0,,,,True,False,False,0.23906391859054565,0.13675397634506226,0.3698025941848755,COMPLETE
936,0.059978798031806946,0.6886351828494072,0.008443134712829644,242,2,,229,19.0,,,,True,False,False,0.23311519622802734,0.12366378307342529,0.3516586422920227,COMPLETE
937,0.06272261589765549,0.7879514251085981,0.005592156676911101,270,2,,240,18.0,,,,True,False,False,0.23853124678134918,0.1364029347896576,0.3693276643753052,COMPLETE
938,0.06385347247123718,0.7180764391073264,0.006921289711697333,252,2,,219,21.0,,,,True,False,False,0.24114039540290833,0.13318708539009094,0.3649480640888214,COMPLETE
939,0.06731081753969193,0.6797655628200645,0.008478114120876405,285,2,,244,17.0,,,,False,False,False,0.25107571482658386,0.14375503361225128,0.379150390625,COMPLETE
940,0.06760291010141373,0.6672263714901411,0.006192906828048725,269,2,,231,19.0,,,,True,False,False,0.2474685162305832,0.14708563685417175,0.38351744413375854,COMPLETE
941,0.07646548748016357,0.7571463665714695,0.004021752012609829,233,3,,217,21.0,48.0,,,True,False,False,0.26854074001312256,0.1678989827632904,0.40975478291511536,COMPLETE
942,0.06652320921421051,0.5709580259794202,0.008446835452261062,253,2,,245,19.0,,,,True,False,False,0.24478024244308472,0.13946212828159332,0.3734462559223175,COMPLETE
943,0.39096710085868835,0.7083832328374192,0.007190733981124381,284,2,,182,17.0,,,,True,True,False,0.7888444066047668,0.8661066293716431,0.9306484460830688,COMPLETE
944,0.08902125060558319,0.48006760681581506,0.009902193203522636,265,2,4.0,198,22.0,,,,True,False,True,0.28929442167282104,0.18837472796440125,0.43402156233787537,COMPLETE
945,0.06638918817043304,0.7408001853196932,0.0056170716431275065,242,2,,227,20.0,,,,True,False,False,0.2494719922542572,0.13854113221168518,0.37221115827560425,COMPLETE
946,0.059790804982185364,0.6493219801044409,0.009929745839893997,283,2,,255,18.0,,,,True,False,False,0.23498401045799255,0.12335492670536041,0.35121920704841614,COMPLETE
947,0.05840083584189415,0.6905440542813351,0.006730545394917475,300,2,,256,16.0,,,,True,False,False,0.2324320375919342,0.11974464356899261,0.34604138135910034,COMPLETE
948,0.07744824886322021,0.6838731995435287,0.0044500403823797795,135,2,,243,16.0,,,,True,False,False,0.2693789601325989,0.1678769439458847,0.40972790122032166,COMPLETE
949,0.06789868324995041,0.6903933052019646,0.0035238862324829135,284,2,,245,17.0,,,,True,False,False,0.24876870214939117,0.145001620054245,0.3807907998561859,COMPLETE
950,0.066738560795784,0.7021682877611148,0.005034267643353656,287,2,,256,16.0,,,,True,False,False,0.24401777982711792,0.1415381133556366,0.37621551752090454,COMPLETE
951,0.06475788354873657,0.6746228978213032,0.005789074920452687,298,2,,233,16.0,,,,True,False,False,0.241963729262352,0.1357339471578598,0.36842089891433716,COMPLETE
952,0.07031803578138351,0.696158613210161,0.0066299486390006095,283,2,,256,16.0,,,,True,False,False,0.25063735246658325,0.14682216942310333,0.3831738233566284,COMPLETE
953,0.0679556131362915,0.7123736718440618,0.006454776557117086,286,2,,212,17.0,,,,True,False,False,0.24565640091896057,0.14469563961029053,0.3803887665271759,COMPLETE
954,0.06491280347108841,0.6696703405175503,0.0055360327126611495,300,2,,233,16.0,,,,True,False,False,0.24373027682304382,0.1362488567829132,0.3691190779209137,COMPLETE
955,0.05960198864340782,0.6822387611647084,0.0070987489142357125,270,2,,223,17.0,,,,True,False,False,0.23066669702529907,0.12464196234941483,0.3530466556549072,COMPLETE
956,0.06333571672439575,0.6908541054725661,0.0043716471121580105,299,2,,256,16.0,,,,True,False,False,0.24035494029521942,0.13397236168384552,0.36602234840393066,COMPLETE
957,0.05906054377555847,0.7048656530731207,0.005090274900133115,269,2,,234,17.0,,,,True,False,False,0.23782207071781158,0.1215747520327568,0.3486756980419159,COMPLETE
958,0.06656373292207718,0.7227494570692468,0.004031902327056269,228,2,,256,17.0,,,,True,False,False,0.242435485124588,0.14756105840206146,0.38413676619529724,COMPLETE
959,0.0624154768884182,0.7109679863440656,0.003780946772524485,255,2,,239,16.0,,,,False,False,False,0.2430267632007599,0.13136941194534302,0.36244919896125793,COMPLETE
960,0.06403350085020065,0.7237677634927583,0.00474898066781704,245,2,,242,16.0,,,,True,False,False,0.23788458108901978,0.13407085835933685,0.36615684628486633,COMPLETE
961,0.07148652523756027,0.7016893842772501,0.0028842537606225765,260,2,,232,17.0,,,,True,False,False,0.2566576302051544,0.1486918330192566,0.3856057822704315,COMPLETE
962,0.06819991022348404,0.72850143356775,0.003410671784207831,266,2,,256,17.0,,,,True,False,False,0.2478117197751999,0.1465132236480713,0.38277044892311096,COMPLETE
963,0.06655292958021164,0.7066541423343237,0.005041394430665829,227,2,,226,17.0,,,,True,False,False,0.24595901370048523,0.13801737129688263,0.3715068995952606,COMPLETE
964,0.3926907777786255,0.7155866649906792,0.00482573310265505,242,2,,243,16.0,,,,True,True,False,0.7870842814445496,0.8737088441848755,0.934723973274231,COMPLETE
965,0.0896245539188385,0.7329861603182364,0.005864311656267366,268,2,1.0,232,17.0,,,,True,False,True,0.28806889057159424,0.19008611142635345,0.4359886050224304,COMPLETE
966,0.06443498283624649,0.6979810275088069,0.006676432276492229,251,2,,256,18.0,,,,True,False,False,0.2440027892589569,0.1344088762998581,0.36661815643310547,COMPLETE
967,0.0676816776394844,0.6848209459704806,0.002586249773221914,267,2,,224,16.0,,,,True,False,False,0.250077486038208,0.1435486376285553,0.378878116607666,COMPLETE
968,0.12102599442005157,0.6985345825900451,3.766341979980369e-05,237,2,,243,17.0,,,,True,False,False,0.3814416229724884,0.25942668318748474,0.5093393921852112,COMPLETE
969,0.06574413180351257,0.7113500224159555,0.007209335566820143,272,2,,237,18.0,,,,True,False,False,0.24212546646595,0.13681574165821075,0.3698861002922058,COMPLETE
970,0.06790333986282349,0.7447183188171368,0.005298435099799451,249,2,,223,16.0,,,,True,False,False,0.250223308801651,0.14592215418815613,0.38199755549430847,COMPLETE
971,0.07513175159692764,0.7254531217258797,0.007474314524389297,217,1,,244,,,,,True,False,False,0.26593273878097534,0.1618914008140564,0.4023573100566864,COMPLETE
972,0.06492740660905838,0.6950503042006586,0.006407491255882447,269,2,,233,17.0,,,,True,False,False,0.24282847344875336,0.13506455719470978,0.3675112724304199,COMPLETE
973,0.06164133921265602,0.679089969144856,0.00767491176489609,282,2,,256,18.0,,,,True,False,False,0.23501600325107574,0.12917518615722656,0.35940948128700256,COMPLETE
974,0.06721261143684387,0.7136088784848821,0.004844872218221981,255,2,,222,17.0,,,,True,False,False,0.24556250870227814,0.13862471282482147,0.3723233938217163,COMPLETE
975,0.061764370650053024,0.7410482821893325,0.006155674966407829,300,2,,243,18.0,,,,True,False,False,0.24010588228702545,0.12891487777233124,0.35904717445373535,COMPLETE
976,0.0952228456735611,0.4650968634828678,0.008214961207001305,66,2,,218,16.0,,,,True,False,False,0.3110984265804291,0.2046584188938141,0.4523918628692627,COMPLETE
977,0.06664266437292099,0.4869128876159537,0.007321043488798092,236,2,,256,18.0,,,,True,False,False,0.24618040025234222,0.14005066454410553,0.3742334544658661,COMPLETE
978,0.08509612083435059,0.7297528593859143,0.008534573081163357,300,2,,47,17.0,,,,False,False,False,0.2845710813999176,0.18976350128650665,0.43561851978302,COMPLETE
979,0.06252396106719971,0.6978402716338077,0.005566494905711307,267,2,,238,18.0,,,,True,False,False,0.2398892492055893,0.13377141952514648,0.3657477796077728,COMPLETE
980,0.06554406136274338,0.6850760937088773,0.006421191624757099,277,2,,228,16.0,,,,True,False,False,0.24504131078720093,0.13698481023311615,0.3701145648956299,COMPLETE
